"","id","x1","x2","epsilon","treat_continuous","treat_binary","Y"
"46",46,-0.0795083898742912,4.24845126403894,4.77360952076625,81.8435978160239,FALSE,80.9453017445198
"47",47,-6.58060683660671,4.76833649243217,1.45868072360769,26.234700009906,FALSE,30.8595546100606
"48",48,-0.260545702882264,0.425633418552509,1.29990202734366,22.5021537219804,FALSE,21.7402150477748
"49",49,0.351111942253987,0.364653558150006,0.924189840783872,18.120907013194,FALSE,15.2769785245894
"50",50,1.87591522141588,-0.462293667701694,-0.0235108198199847,2.40215941082337,FALSE,-1.78997245798904
"51",51,9.66463504503215,-3.13184401321494,3.58666289988202,59.2067460176335,FALSE,45.6891355293654
"52",52,-1.69220266183822,2.64378488790486,2.80038462255194,49.1074292142013,FALSE,45.6228631145219
"53",53,3.10674579003871,3.48209549987135,6.35983838554373,108.334393092518,TRUE,109.024904245896
"54",54,0.263538595660651,2.38885465986708,3.42514173969306,61.2283551409366,FALSE,56.5813897076076
"55",55,4.27802929358778,1.14672705980028,3.8064991108965,68.2529518339965,FALSE,61.1957775017913
"56",56,-1.1758221316981,3.03504203624272,3.71696190756521,62.8533742020919,FALSE,62.070489465977
"57",57,1.73949054911295,-0.326645314699909,1.28985070950347,23.2094863054703,FALSE,17.2687000962072
"58",58,2.97747892011632,2.02859116714905,5.20143284293916,89.852307983054,TRUE,87.5485188021112
"59",59,-1.82842313936092,7.00467930898097,5.61975977985773,101.354856395909,TRUE,102.844777042644
"60",60,-4.06658460286481,4.62326969482626,2.25301509335544,42.678588683816,FALSE,42.4663905296333
"61",61,0.883898122453595,3.17570028214252,4.49731862046696,79.3382248969685,FALSE,76.055140948238
"62",62,-5.03933806384593,7.1904782014042,4.90643246326821,85.4323062756469,FALSE,88.5924336232175
"63",63,-0.768824650696811,7.11412172718897,6.59015795523515,114.837474563608,TRUE,119.183065471505
"64",64,1.46935564419496,5.02881883273024,6.63640982590143,113.569694756484,TRUE,116.369279048763
"65",65,0.759438666174925,5.25007511852606,6.18485625392232,105.726295856192,TRUE,106.93136225167
"66",66,2.6418082348956,2.86405879177102,4.69197493323125,82.3670349635846,FALSE,74.477873353802
"67",67,-2.59432590921637,4.30189640095277,2.59084137541679,47.7016738271695,FALSE,45.9639076449003
"68",68,1.09241536131378,0.78231944456281,1.47231877700023,26.8856170919758,FALSE,23.9529282707253
"69",69,2.89979676231736,2.63939860734307,4.65112750062343,80.3620290017399,FALSE,76.3643085062479
"70",70,3.88248521346698,0.808575407238149,2.81027281499434,51.1644424237824,FALSE,42.4244130608993
"71",71,6.34513322360546,0.142616873610833,4.03278312435623,69.6255548744233,FALSE,60.9307875958656
"72",72,0.760072212508281,1.94301158663193,2.36696025767049,44.1276862083176,FALSE,39.0380253446332
"73",73,-1.27378820908523,1.65340630663575,1.58494405465903,29.9391842768665,FALSE,27.6580031046439
"74",74,0.862300992539281,5.8025421832916,7.06328404802676,120.869081911274,TRUE,121.948785369259
"75",75,6.43996841663601,-0.575698123009154,4.20948727962586,70.2707695671946,FALSE,64.328890569213
"76",76,-0.745077886368961,0.385642040811859,1.23196681980428,23.7827233220987,FALSE,19.3287694132086
"77",77,2.74477908598523,0.819417624319687,2.99197072561535,52.2381177614583,FALSE,47.4180855813775
"78",78,2.8081675853518,1.59772042992087,3.50179665901415,59.950379202863,FALSE,57.6590168122989
"79",79,-1.63052811181001,1.66646504270998,1.03537147652742,19.9094378628311,FALSE,19.4805543350663
"80",80,3.14199115824099,0.715424486972944,3.47132273730433,58.4562862217977,FALSE,54.4359687902504
"81",81,-1.30625774821428,1.62341525547615,0.840056458256892,16.6140680991022,FALSE,14.8387235335498
"82",82,-0.243724176491435,3.59499248815933,4.23359502566746,71.9927972177641,FALSE,69.9713292026992
"83",83,5.03867571466849,0.634669499588703,4.82007241933053,82.5071418458609,FALSE,73.663304152122
"84",84,-8.18250506825195,1.93122955562761,-1.85908903969504,-28.1462221826688,FALSE,-23.7851252641234
"85",85,2.11414960617155,3.83965629276007,6.14779398664019,104.345162685664,TRUE,106.614800802683
"86",86,-1.27303524438311,4.6103321104349,3.97223835671221,70.1520585335947,FALSE,69.7033788763848
"87",87,5.02571421955761,3.0121582447661,5.93551321407483,104.549349498834,TRUE,100.541559197372
"88",88,2.54361552977541,1.86065859238808,3.37144345779676,58.8756680514528,FALSE,53.0439670292425
"89",89,0.13210160442894,1.89295219423744,2.59515920246245,46.3044798655931,FALSE,42.2195471365175
"90",90,-1.86857659459024,3.21882069793422,2.87936951591382,51.2219742854984,FALSE,48.5734237833436
"91",91,-1.48093697866085,1.74329403320104,2.18297618923609,37.9887825532098,FALSE,37.7238559761769
"92",92,6.91114703127432,-2.68906759658459,0.538004751106159,12.7623687350594,FALSE,4.36623844145432
"93",93,-0.435552295249569,2.86585425359415,2.65932876232134,48.1008684483172,FALSE,46.3039664344268
"94",94,0.0589400858187284,3.82270734086191,3.81618575096608,66.7066122926046,FALSE,62.4937985017196
"95",95,-0.957966372180737,0.66930833819636,0.135316168766771,6.45800231715206,FALSE,3.45815342477327
"96",96,2.27437709288382,1.48545311359829,2.79857335575998,50.846159093154,FALSE,45.8696343099998
"97",97,2.9159278445417,4.1940062911835,6.08288760244933,106.04583536319,TRUE,105.90830744281
"98",98,-0.057357228407118,4.29602118048693,4.13691061624501,72.5080722585213,FALSE,70.1316828875268
"99",99,2.28000918756835,2.76439006923423,4.77723110921502,81.1399225452643,FALSE,76.4094184846765
"100",100,0.257374184972343,1.45664093735625,2.54164095424151,43.93129944864,FALSE,40.4297986698959
"101",101,-1.63247294732627,1.29706322125741,1.18553404058066,21.3346590255238,FALSE,20.624303365828
"102",102,-3.13686124221031,3.64844191679686,2.51859027883442,45.7233364913809,FALSE,45.0726374454651
"103",103,4.97793895548048,1.34689938127512,4.92221374234037,82.6577471820191,FALSE,76.6372449412808
"104",104,-2.49775645708052,1.70764705024424,0.713882247560105,13.6821657388597,FALSE,13.8420322312463
"105",105,-0.175957356749631,3.23837850322124,3.28914489333415,58.781362828164,FALSE,56.5090414910249
"106",106,0.081726979803676,2.0684017179756,2.80198645302122,50.5557940785208,FALSE,48.0360359349295
"107",107,-3.97642942740351,6.80645573271244,5.95506216760972,101.299531636102,TRUE,108.04909711842
"108",108,0.924636619890572,0.306734372567741,1.26198370995778,22.6005474145045,FALSE,19.701949161477
"109",109,1.23987523729795,0.270879680194073,1.90330892867617,33.8923666517495,FALSE,28.9519117333828
"110",110,-4.09973100850629,6.02534027797538,3.31173921314534,60.1332414906203,FALSE,62.3771392814639
"111",111,0.238745045607259,0.215106312316956,1.01790509771358,19.2899654110243,FALSE,15.4313137410988
"112",112,-0.168776680121251,1.77766217710473,2.20053502450874,39.7242553588836,FALSE,36.9019806212757
"113",113,-5.7756219139558,6.40302620441512,4.0086552802694,69.7561507238991,FALSE,75.0958888273258
"114",114,3.77630194667435,6.01805677149146,9.3198309797434,157.361247755914,TRUE,159.544652852895
"115",115,4.83628951450636,0.178403780164231,3.54400170551374,62.5239146320334,FALSE,54.1271403804512
"116",116,-0.501360860614885,3.25781990974602,3.81920801077798,66.4976681422171,FALSE,64.1654307791865
"117",117,-2.83383411077797,3.90560315426482,1.90131714715126,37.6173678437539,FALSE,37.7530297619528
"118",118,-2.11793834185891,5.81862408042079,4.18875297064724,74.8591135076968,FALSE,73.8372086962972
"119",119,5.42743628144566,-0.819215063466449,1.84419469145079,34.9326676251143,FALSE,26.39915662724
"120",120,4.05825859458408,-0.156661723701821,2.58449693428122,45.7391520935458,FALSE,37.2046859564256
"121",121,-2.52798630028052,4.54751392757051,3.48351134519926,61.8011446436988,FALSE,60.6771443942793
"122",122,2.16731529194275,1.19211478068335,2.73387559356277,47.1888605483248,FALSE,41.6922457958962
"123",123,0.315133416955411,2.08760448345787,3.52320906842909,61.4142432494107,FALSE,55.913742445723
"124",124,3.66277675342715,-1.15830269584311,1.31068486651969,23.7629297473649,FALSE,17.5768705962969
"125",125,2.25845903610511,0.521294012114135,3.69417196121552,61.5716384944148,FALSE,58.1587132810308
"126",126,-4.31928263153528,3.71057016422355,1.73960146263333,33.1785721302198,FALSE,33.7101882662748
"127",127,2.93521201551943,0.50514115842512,1.65689830683712,34.1361335088848,FALSE,26.364179715339
"128",128,3.13674749210906,-1.52347510728557,1.22952323268244,20.7566215882898,FALSE,16.195954536585
"129",129,1.14038650709169,-1.10089792682722,-0.26464163876332,-0.211601118643704,FALSE,-5.46574736326359
"130",130,-3.20455346112931,5.1045667226277,2.53293152498926,47.7657816625642,FALSE,47.9476264073365
"131",131,2.36255407844988,2.18904773121025,3.19272484044608,56.0286984252016,FALSE,54.1920294055599
"132",132,-3.27151009183177,3.26908400793852,1.44075231436565,26.8224996693284,FALSE,30.2242267972438
"133",133,1.51615174131815,0.734455818662459,2.14270351505427,39.5878041984738,FALSE,31.1701097725737
"134",134,1.738583749923,-0.336857465352434,1.06603678361934,20.1644087462709,FALSE,15.795774782078
"135",135,-4.01422491142931,3.06959523056798,0.434731398906887,12.1161520457504,FALSE,13.1197153252452
"136",136,-0.638710866984364,5.31731321725054,5.1367817031615,88.3140273486069,FALSE,85.844845257358
"137",137,0.375122935622275,3.77821459046821,3.92695699822095,71.2858485933583,FALSE,68.0400012874645
"138",138,3.23692084955204,-0.0463351565282788,2.72848788100736,48.3935785895209,FALSE,40.2439446691115
"139",139,-4.75566374558962,5.21016481375047,2.57942601324724,47.1960740023114,FALSE,49.6084589247676
"140",140,0.0337311268598722,4.02184307187374,3.46992272571274,63.2818505859607,FALSE,59.2176166862962
"141",141,2.02646973903796,0.207338138194016,0.313401173142415,11.5580534670845,FALSE,5.01063760786458
"142",142,-2.48385620533872,4.14479413965493,3.28334767683154,58.9307081086221,FALSE,58.4505478608927
"143",143,-3.49890605510139,5.73845502745396,4.38797519101777,75.7509151830829,FALSE,76.9494400649659
"144",144,-2.23383269205032,2.2323354990764,1.9823314858515,34.8716121812063,FALSE,36.0533415299504
"145",145,4.77788198903674,1.16278057591682,4.75258311264969,81.1487677422889,FALSE,74.3535983813081
"146",146,-0.290890116515128,1.25190716641895,1.40143370210102,28.0690720991636,FALSE,24.7535654237954
"147",147,4.28747998131281,1.96073787822774,3.60858484649634,63.8113583415237,FALSE,59.2356779887074
"148",148,-0.167561728061118,2.54500690955314,2.20693445244336,41.4720742197364,FALSE,36.8448706245827
"149",149,3.99099722376573,1.85818262815891,5.01884257722864,87.9175303095439,FALSE,79.982893506598
"150",150,0.233957392113011,2.32205501180505,3.26989874751687,56.0074136167505,FALSE,51.1635411444072
"151",151,2.1364612696666,2.96238195588596,4.49720629828982,78.9005491553285,FALSE,72.4025264245095
"152",152,-1.84677552365027,3.4658242567369,3.27273823860802,55.5426877412254,FALSE,55.6458141799929
"153",153,0.066565823853421,2.19034478715051,3.76150007582953,65.7540887159037,FALSE,59.8329427646813
"154",154,1.59517215791427,1.26341158965274,2.27851429839431,39.9541405602866,FALSE,35.6725776378856
"155",155,1.79960452961921,-0.217273294722238,0.694057115458405,13.592967595059,FALSE,9.67349712157887
"156",156,4.06148611760651,3.57486063441941,6.301924886552,109.999963113062,TRUE,105.952181823456
"157",157,-1.92615122985514,5.86721112130462,4.87170116934878,84.3261650622589,FALSE,85.576893353264
"158",158,-0.602665936572954,1.45602615418508,1.0556318221461,21.8759011943067,FALSE,19.9035255993875
"159",159,1.09769098358228,2.80930590793697,4.48760327594189,77.729203185375,FALSE,72.8544611787356
"160",160,-1.67991665567923,3.18775007312786,2.59793344530754,44.8391651040297,FALSE,44.666547475136
"161",161,0.707579620515956,5.08248846217388,5.2771738940773,93.0632328722162,TRUE,93.8806575661086
"162",162,-3.99871727798901,7.02607196444571,3.82750972851958,71.0171606879045,FALSE,71.0950473372684
"163",163,-1.5274100107402,3.92394899213192,2.5937857059088,48.3750731141075,FALSE,46.7191028669651
"164",164,5.6774115464604,0.7626264097839,4.13329810087593,72.8131069085399,FALSE,63.7804829193188
"165",165,-0.201269373929861,1.58264322340337,0.407948942482133,11.0000817791767,FALSE,9.1002492855441
"166",166,5.88866205770981,2.86794377971618,7.25547235218397,123.574857267633,TRUE,120.333576624925
"167",167,5.71816012713385,-0.91960925150114,2.23277891973017,39.1252869345734,FALSE,33.092996380814
"168",168,-1.53815093427294,1.34752176792568,0.182067257064183,6.16095681464934,FALSE,5.9212514410545
"169",169,0.0730575674253794,4.2923193546954,4.33248645372639,76.7891208443355,FALSE,74.4024406427677
"170",170,-3.07798989012161,4.61923522125452,2.50288463633644,47.6708861069927,FALSE,45.6858036257253
"171",171,5.70579774734773,-1.13492262055376,2.63393822569032,44.7883855907867,FALSE,36.9569985318983
"172",172,0.577122795457467,1.84290371141788,3.30722348203599,56.782621072112,FALSE,53.5237846133493
"173",173,0.406336237370728,1.3329374418921,2.80781304685426,48.043812982107,FALSE,44.2782755443123
"174",174,3.98210005907055,0.809180919091421,5.2020973067222,87.2463405893532,FALSE,80.1770162075965
"175",175,-1.05044111585873,2.38446945536046,2.79396890158879,48.858428104828,FALSE,46.5386939510663
"176",176,-6.09139177316838,3.22143877139052,-0.0906976174788148,1.61960504746764,FALSE,4.86726179601241
"177",177,-2.3973475485187,5.03245504456719,3.943006914859,69.0784087624434,FALSE,69.7836845696711
"178",178,0.9954403424931,1.49112862434643,1.38646348922639,27.370496145182,FALSE,23.6949725571633
"179",179,-0.901053494409239,1.03811450242571,0.815169598126209,16.0652010843877,FALSE,13.7004426081641
"180",180,0.445251163909247,3.13138006982968,3.32392744725676,59.8865816981551,FALSE,55.091789099895
"181",181,1.3465442655129,-1.58799908218311,1.02399172407442,16.9767000097753,FALSE,12.1295345281611
"182",182,0.113190420270681,-0.0876059768714534,0.162388395638844,7.10068980957164,FALSE,1.84801166462715
"183",183,-2.84180709091751,3.10888861126846,1.71933485183414,32.786392563463,FALSE,30.7591033848231
"184",184,0.037898591117284,1.8960995989043,2.95119346957851,50.212785152011,FALSE,47.3759789205612
"185",185,4.00545007045462,1.4024776553933,4.13770437218998,71.0790522568053,FALSE,64.6986854211499
"186",186,0.608426076221609,1.95492078476018,2.7512893421458,48.5874964122495,FALSE,45.1268757080095
"187",187,2.83366951120143,3.75372423324589,6.27980539380456,108.123735430748,TRUE,109.2581616207
"188",188,1.39846927136799,3.53965091174739,5.22310403904173,90.0438523019663,TRUE,92.0209859766979
"189",189,-3.56916586242742,5.87215541492044,4.43440445129736,76.5202346114202,FALSE,77.6085394420288
"190",190,0.293703224321294,3.10751033488163,3.46876045453894,60.4613332510546,FALSE,58.0631696468866
"191",191,3.07428551044046,-0.182564953074548,2.23806501149864,39.0061896896549,FALSE,34.0798449944046
"192",192,9.33471921093827,-1.589537990228,4.67406585965472,79.9414044011039,FALSE,68.031733134023
"193",193,0.410899274155735,2.35895470222099,3.23250953940477,58.7330822088394,FALSE,53.854033543541
"194",194,0.699851161169929,2.63405374240551,4.23230546724802,72.3696086937037,FALSE,68.7206621168323
"195",195,0.261541792422192,1.83260375345762,1.78509467019246,33.4404309096373,FALSE,27.9682281708763
"196",196,-0.711808825344827,2.54614650384516,2.2327180147106,42.0527580855019,FALSE,37.9349660711364
"197",197,-2.30465646421589,5.30280912464825,4.68275246431391,82.4981210700325,FALSE,82.3799697664748
"198",198,2.7657808350247,0.71328940138406,4.35047920026611,71.0820446409623,FALSE,67.9717512606828
"199",199,0.275308914942979,0.455264204087863,1.57909775182853,25.335814822664,FALSE,26.2436620810475
"200",200,1.10671885385903,-0.576574767280813,-0.38204043945317,-2.58730320846534,FALSE,-7.61633258590114
"201",201,-4.52600404384907,2.07026519237519,-0.803301165214296,-8.38108895364326,FALSE,-8.50693062042048
"202",202,0.836248908407531,2.6705528422765,3.78228659406164,67.6268422295927,FALSE,63.1923518763762
"203",203,3.1304397708432,2.74375030470569,5.00676910454595,87.036945948617,FALSE,80.1255763371368
"204",204,-1.03047758408495,1.94505560311401,1.83272105852469,33.8481259245503,FALSE,32.4275041247704
"205",205,5.7410276772538,1.96127981592042,4.47845125327942,79.9264634184458,FALSE,71.4036330066926
"206",206,0.0765405239104584,-0.182542347809103,-1.06425250558629,-13.5837793240083,FALSE,-17.509495880215
"207",207,-0.0376698790034238,3.02682819505282,3.43877402082801,60.1672146408775,FALSE,56.9488674492187
"208",208,-0.757988395481324,3.41207823648227,2.80329690694293,48.5456810298858,FALSE,48.9470137213034
"209",209,2.74349912218384,0.829064172579126,3.60842624439848,60.1746655442936,FALSE,57.259629826271
"210",210,6.2053455782803,-2.63012495513211,1.32654637733386,23.2844304183418,FALSE,17.4927122398945
"211",211,-4.5558947683907,5.18603655166674,3.21359159129953,56.503766146079,FALSE,57.6245216986032
"212",212,-5.75373465160362,7.24203866004923,4.44895191951319,79.5330413905449,FALSE,80.6586537490725
"213",213,-0.126341725729746,2.24960306511813,2.491485373737,43.2581311290994,FALSE,42.6630843607831
"214",214,0.107105987623455,0.428806799964708,1.13972686821751,19.8819536077726,FALSE,16.4151423131412
"215",215,2.48271063119548,0.304411938921906,2.49386921974218,42.8953926747658,FALSE,37.7074747428846
"216",216,0.312798102144874,2.13517793100516,2.16145636083898,39.003805862625,FALSE,35.5075599005787
"217",217,3.86353086298527,1.27755136052069,4.20377894785315,73.1454126554511,FALSE,66.8377211204642
"218",218,-1.40316423492509,3.34501164788167,1.90049456911088,39.0501907618864,FALSE,35.0955734909333
"219",219,-3.2034236544523,1.86651575556574,1.34985779256287,23.5872795898354,FALSE,21.8250571628971
"220",220,1.77610456259826,0.389805995683304,3.08669687648557,52.1238700982367,FALSE,45.9790058536182
"221",221,2.5419689274448,1.73172754048173,4.9830886882615,84.3727884693811,FALSE,79.4339956906498
"222",222,0.179815096556082,2.35085534785742,3.63550152716049,63.3480352408575,FALSE,59.9196507592127
"223",223,-2.21998904208947,4.334411018974,2.42098256424544,47.7396593265546,FALSE,45.6556551331779
"224",224,5.69044356038227,-2.78692540647517,2.5324135608158,40.9809508169078,FALSE,32.5699636856781
"225",225,0.527796188610072,2.91014453858044,3.02463823071596,54.4975788186207,FALSE,50.6509475830077
"226",226,-2.54348254864872,4.11247593750154,3.65374782992878,61.9194138440188,FALSE,65.9058438721514
"227",227,1.32130823583587,2.39898775100741,3.34614602294691,59.4548421064999,FALSE,53.9428748762475
"228",228,-1.03009472875488,2.72089259181516,3.4375382552991,57.204806463747,FALSE,58.0934120709146
"229",229,3.78540149364039,2.17678065451774,4.0826546887372,73.5790124673439,FALSE,66.0014791409821
"230",230,-0.385728640396832,1.40290549636528,1.41937911891495,26.5171184856133,FALSE,22.6353299326179
"231",231,2.09623259540463,0.801775477408642,2.26093782098346,38.8770630122256,FALSE,36.8570778939161
"232",232,8.23221885691386,-3.11049447674913,3.47767235351044,58.2755227905589,FALSE,46.6773662172369
"233",233,2.82601864145732,0.620765870876687,2.06042323827847,37.0177116033089,FALSE,33.8287010698524
"234",234,-4.20035064003801,4.37043087784102,2.80195747771793,49.2180274792505,FALSE,50.6914716183032
"235",235,6.13016926855347,1.59695704011974,5.58021385469957,94.9892034567089,TRUE,93.347695168982
"236",236,-1.66612397768262,3.70367380200824,3.06684414255357,55.983577310655,FALSE,52.3182747535204
"237",237,0.147644185270985,3.45821044564561,4.11911324131827,70.5294207356174,FALSE,67.9933446224798
"238",238,-1.00188963526794,4.70363599926681,4.10485213420744,72.2651695784259,FALSE,70.1847977079858
"239",239,-0.839290062573231,2.99681958338274,2.46673885347462,46.8787154265544,FALSE,43.685183358064
"240",240,-4.78519416989528,5.03838839265758,2.46937525483533,43.7657802158416,FALSE,46.834645521813
"241",241,-1.54683666635493,3.24463598836069,3.47615576734571,58.8550016644943,FALSE,57.0413700906809
"242",242,2.71664951601439,2.68500645625464,4.58004240842775,80.3433150269951,FALSE,75.0842875950233
"243",243,1.57893247950108,3.34570680330303,5.09059352064468,89.0381530576003,FALSE,81.6392278398233
"244",244,7.86302237549925,-1.08613168136882,3.85783467062175,65.1572846267777,FALSE,54.4794716307903
"245",245,2.78693899344326,2.49943474459356,4.39345660264963,76.7776709706603,FALSE,70.503927006906
"246",246,4.26278310013137,1.39870796544192,4.31564472556141,73.3036078022046,FALSE,66.5400187913384
"247",247,-6.08989144341779,7.29250338337029,3.71815617973856,67.1688868113757,FALSE,69.3906221101207
"248",248,0.152893845943228,2.20662068443855,3.1605800902606,54.5901011250951,FALSE,51.9479480139162
"249",249,4.58680975520426,-2.81886078618535,1.2776562860722,20.5222043844282,FALSE,15.5058592276962
"250",250,-1.79230141123178,4.36937697905537,3.4900097387669,60.7018363729215,FALSE,60.3908903844392
"251",251,4.72921873503214,1.3324345882054,4.12329267062774,72.2982951292421,FALSE,64.4265057007921
"252",252,4.08518381019516,0.203998911860283,2.47033519690309,43.8345216079502,FALSE,36.9540145573464
"253",253,-2.17406430435228,1.33550569705997,0.72233215317585,14.8430269188895,FALSE,13.5382381098215
"254",254,-5.45365895855976,4.38911205312119,1.66564476739946,29.944746256657,FALSE,33.590103674512
"255",255,1.96937026296241,1.29807072113206,2.14573997434626,40.7157940595411,FALSE,33.7543942746407
"256",256,0.231746213960047,4.19345186656533,4.08300864349976,73.7756901493151,FALSE,67.5335682486831
"257",257,-0.399037518225898,5.78812670750794,5.28979425884806,92.9285592684363,TRUE,95.8288795246491
"258",258,-2.30266377164037,5.30598766323165,4.11506187192735,71.971570671689,FALSE,72.2398159696773
"259",259,0.135962838790842,2.13579480953924,2.95339390235535,53.5596128278045,FALSE,49.8126219526945
"260",260,1.75560540131976,1.17732666030421,2.37165264413376,41.8055750932413,FALSE,38.0624524627191
"261",261,-1.2855933916911,-1.1621194823596,-1.99610301810227,-32.6987005023163,FALSE,-31.0517648508
"262",262,-0.127366505088669,1.24473917810223,0.857973882877625,18.4576316535136,FALSE,15.2481846389929
"263",263,3.9170488360066,2.63429087248707,4.01420155477103,72.9826503084984,FALSE,65.1382891670582
"264",264,2.66684251714257,-1.14873372288123,1.77934612995361,28.1333037363175,FALSE,25.2633793915613
"265",265,3.57231000116282,-0.742063360328622,1.48874854158159,26.2865568819261,FALSE,20.8771614908587
"266",266,2.204194206628,-1.56925143173483,0.902058406039798,14.831252542557,FALSE,12.2051197457992
"267",267,5.46157758910068,0.0580329118478411,2.29911778831998,42.7042038983358,FALSE,35.2753456734472
"268",268,2.42970414711531,0.454086579648029,3.32397312627627,58.2990331540273,FALSE,49.6877248160734
"269",269,1.77203579764326,0.153988042918023,1.54534626587327,28.803264561544,FALSE,23.9678146089107
"270",270,3.03916178315107,2.55608488798648,4.25214599434515,75.2372034978103,FALSE,68.6031912245671
"271",271,1.2600807861109,2.87263807120661,4.02273124748901,70.751357193882,FALSE,67.2115278900273
"272",272,3.33060668287907,-1.19584604681504,2.24372326497846,36.7465579471471,FALSE,30.8960502946107
"273",273,-4.33841392199423,5.67560561229354,4.03031204471902,71.2985364857179,FALSE,73.0957784282403
"274",274,1.73837079326196,1.57930754725917,2.28216647852898,41.2241475453021,FALSE,38.2087015810949
"275",275,5.27743356771551,0.137980639616735,3.3569115254757,58.9946497379628,FALSE,51.9991140241208
"276",276,-0.582113411683196,1.61117844406991,1.60766638424122,28.4795959862377,FALSE,28.3118099703037
